x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
0.6,0.2,1.0,0,0,0,0.6831300510639733,0.0,0.0,0.0,0.31987,0.0,0.07992,0.48088,0.11933
0.6,1.0,0.2,0,0,0,0.6831300510639733,0.0,0.0,0.32337,0.0,0.47798,0.07961,0.0,0.11904
1.0,0.2,0.6,0,0,0,0.6831300510639733,0.0,0.32267,0.0,0.0,0.07986,0.0,0.47971,0.11776
1.0,0.6,0.2,0,0,0,0.6831300510639733,0.0,0.32033,0.0,0.0,0.48082,0.0,0.07973,0.11912
0.2,0.8,0.8,0,0,0,0.66332495807108,0.03187,0.0081,0.12825,0.12712,0.03179,0.51278,0.03254,0.12755
0.8,0.2,0.8,0,0,0,0.66332495807108,0.03227,0.12814,0.00794,0.12921,0.03136,0.03246,0.51179,0.12683
0.8,0.8,0.2,0,0,0,0.66332495807108,0.03145,0.12704,0.12899,0.00775,0.51238,0.03196,0.03136,0.12907
0.2,0.8,1.0,0,0,0,0.7483314773547884,0.0,0.0,0.0,0.15871,0.0,0.64015,0.041,0.16014
0.2,1.0,0.8,0,0,0,0.7483314773547884,0.0,0.0,0.15762,0.0,0.03955,0.64401,0.0,0.15882
0.8,0.2,1.0,0,0,0,0.7483314773547884,0.0,0.0,0.0,0.15929,0.0,0.03907,0.63967,0.16197
0.8,1.0,0.2,0,0,0,0.7483314773547884,0.0,0.0,0.15871,0.0,0.6386,0.03967,0.0,0.16302
1.0,0.2,0.8,0,0,0,0.7483314773547884,0.0,0.16184,0.0,0.0,0.04067,0.0,0.63549,0.162
1.0,0.8,0.2,0,0,0,0.7483314773547884,0.0,0.15944,0.0,0.0,0.6413,0.0,0.03915,0.16011
0.2,1.0,1.0,0,0,0,0.8246211251235321,0.0,0.0,0.0,0.0,0.0,0.80007,0.0,0.19993
1.0,0.2,1.0,0,0,0,0.8246211251235321,0.0,0.0,0.0,0.0,0.0,0.0,0.80137,0.19863
1.0,1.0,0.2,0,0,0,0.8246211251235321,0.0,0.0,0.0,0.0,0.79927,0.0,0.0,0.20073
0.4,0.4,0.4,0,0,0,0.4000000000000001,0.21749,0.14309,0.14374,0.14321,0.09695,0.09584,0.0966,0.06308
0.4,0.4,0.6,0,0,0,0.47609522856952335,0.142,0.09602,0.09813,0.21518,0.06422,0.14579,0.14343,0.09523
0.4,0.6,0.4,0,0,0,0.47609522856952335,0.14523,0.09661,0.2151,0.09545,0.14446,0.14514,0.06352,0.09449
0.6,0.4,0.4,0,0,0,0.47609522856952335,0.14429,0.21624,0.09562,0.09605,0.14438,0.06505,0.14232,0.09605
0.4,0.4,0.8,0,0,0,0.5656854249492381,0.07184,0.0471,0.04753,0.2905,0.03154,0.1917,0.19109,0.1287
0.4,0.8,0.4,0,0,0,0.5656854249492381,0.07051,0.04866,0.28679,0.04777,0.19264,0.19334,0.03287,0.12742
0.8,0.4,0.4,0,0,0,0.5656854249492381,0.07193,0.28755,0.04848,0.04808,0.18974,0.03246,0.19339,0.12837
0.4,0.4,1.0,0,0,0,0.6633249580710799,0.0,0.0,0.0,0.36115,0.0,0.23671,0.24159,0.16055
0.4,1.0,0.4,0,0,0,0.66332495807108,0.0,0.0,0.3589,0.0,0.24151,0.24164,0.0,0.15795
1.0,0.4,0.4,0,0,0,0.66332495807108,0.0,0.36144,0.0,0.0,0.2399,0.0,0.24017,0.15849
0.4,0.6,0.6,0,0,0,0.5416025603090641,0.09599,0.06321,0.14509,0.14297,0.09702,0.21619,0.09657,0.14296
0.6,0.4,0.6,0,0,0,0.5416025603090641,0.09499,0.14439,0.06414,0.14344,0.09643,0.0961,0.2166,0.14391
0.6,0.6,0.4,0,0,0,0.5416025603090641,0.09511,0.14324,0.14576,0.06293,0.21678,0.09558,0.09568,0.14492
0.4,0.6,0.8,0,0,0,0.6218252702059212,0.04922,0.03137,0.07265,0.18994,0.04869,0.28892,0.12753,0.19168
0.4,0.8,0.6,0,0,0,0.6218252702059212,0.04886,0.03167,0.18957,0.07117,0.12939,0.28837,0.04706,0.19391
0.6,0.4,0.8,0,0,0,0.6218252702059212,0.04912,0.07119,0.03108,0.19267,0.04813,0.12857,0.28696,0.19228
0.6,0.8,0.4,0,0,0,0.6218252702059212,0.04863,0.07191,0.19176,0.03169,0.28874,0.12807,0.04816,0.19104
0.8,0.4,0.6,0,0,0,0.6218252702059212,0.04776,0.19249,0.03242,0.07124,0.1266,0.04713,0.28892,0.19344
0.8,0.6,0.4,0,0,0,0.6218252702059212,0.04902,0.19313,0.07229,0.03226,0.28767,0.04842,0.12614,0.19107
0.4,0.6,1.0,0,0,0,0.7118052168020874,0.0,0.0,0.0,0.23941,0.0,0.36022,0.16081,0.23956
0.4,1.0,0.6,0,0,0,0.7118052168020874,0.0,0.0,0.23935,0.0,0.1608,0.35965,0.0,0.2402
0.6,0.4,1.0,0,0,0,0.7118052168020874,0.0,0.0,0.0,0.23992,0.0,0.16082,0.36017,0.23909
0.6,1.0,0.4,0,0,0,0.7118052168020874,0.0,0.0,0.24124,0.0,0.35883,0.1596,0.0,0.24033
1.0,0.4,0.6,0,0,0,0.7118052168020874,0.0,0.24011,0.0,0.0,0.15828,0.0,0.3622,0.23941
1.0,0.6,0.4,0,0,0,0.7118052168020874,0.0,0.23785,0.0,0.0,0.35874,0.0,0.15962,0.24379
0.4,0.8,0.8,0,0,0,0.692820323027551,0.02384,0.01563,0.09508,0.09548,0.0628,0.38521,0.06475,0.25721
0.8,0.4,0.8,0,0,0,0.692820323027551,0.02438,0.09612,0.01649,0.09452,0.06411,0.06452,0.38425,0.25561
0.8,0.8,0.4,0,0,0,0.692820323027551,0.0236,0.0975,0.09418,0.01645,0.38454,0.06429,0.06367,0.25577
0.4,0.8,1.0,0,0,0,0.7745966692414834,0.0,0.0,0.0,0.12048,0.0,0.48048,0.07898,0.32006
0.4,1.0,0.8,0,0,0,0.7745966692414834,0.0,0.0,0.11959,0.0,0.08008,0.48138,0.0,0.31895
0.8,0.4,1.0,0,0,0,0.7745966692414834,0.0,0.0,0.0,0.1198,0.0,0.08109,0.47951,0.3196
0.8,1.0,0.4,0,0,0,0.7745966692414834,0.0,0.0,0.11919,0.0,0.47888,0.07981,0.0,0.32212
1.0,0.4,0.8,0,0,0,0.7745966692414834,0.0,0.12006,0.0,0.0,0.08091,0.0,0.48154,0.31749
